cell,model,dataset,pair,has_english,basis,n_runs,n_levels,n_items,q_mean,q_p25,q_median,q_p75
deepseek|commonsenseqa,deepseek,commonsenseqa,chinese_vs_spanish,False,loo_noen,2,5,436.0,0.5034403669724771,0.0,0.5,1.0
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_chinese,True,loo_noen,3,5,405.0,0.4576131687242691,0.0,0.333333333333,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_japanese,True,loo_noen,3,5,425.0,0.4933333333333342,0.0,0.333333333333,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_russian,True,loo_noen,3,5,407.0,0.48157248157249877,0.0,0.333333333333,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_spanish,True,loo_noen,3,5,351.0,0.47483380816715104,0.0,0.333333333333,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,japanese_vs_russian,False,loo_noen,2,5,479.0,0.5469728601252609,0.0,0.5,1.0
deepseek|commonsenseqa,deepseek,commonsenseqa,japanese_vs_spanish,False,loo_noen,2,5,454.0,0.538546255506608,0.0,0.5,1.0
deepseek|commonsenseqa,deepseek,commonsenseqa,russian_vs_spanish,False,loo_noen,2,5,412.0,0.5206310679611651,0.0,0.5,1.0
deepseek|commonsenseqa,deepseek,commonsenseqa,chinese_vs_japanese,False,cross_model,15,16,416.0,0.496955128205137,0.266666666667,0.466666666667,0.733333333333
deepseek|commonsenseqa,deepseek,commonsenseqa,chinese_vs_russian,False,cross_model,15,16,460.0,0.4875362318840695,0.266666666667,0.466666666667,0.733333333333
deepseek|commonsenseqa,deepseek,commonsenseqa,chinese_vs_spanish,False,cross_model,15,16,436.0,0.47614678899083723,0.266666666667,0.466666666667,0.733333333333
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_chinese,True,cross_model,15,16,405.0,0.43325102880660255,0.2,0.4,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_japanese,True,cross_model,15,16,425.0,0.45160784313726354,0.266666666667,0.466666666667,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_russian,True,cross_model,15,16,407.0,0.441113841113855,0.2,0.4,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,english_vs_spanish,True,cross_model,15,16,351.0,0.4501424501424473,0.2,0.466666666667,0.666666666667
deepseek|commonsenseqa,deepseek,commonsenseqa,japanese_vs_russian,False,cross_model,15,16,479.0,0.5064718162839312,0.266666666667,0.466666666667,0.733333333333
deepseek|commonsenseqa,deepseek,commonsenseqa,japanese_vs_spanish,False,cross_model,15,16,454.0,0.501321585903097,0.266666666667,0.466666666667,0.733333333333
deepseek|commonsenseqa,deepseek,commonsenseqa,russian_vs_spanish,False,cross_model,15,16,412.0,0.49854368932039567,0.266666666667,0.466666666667,0.733333333333
deepseek|mathqa,deepseek,mathqa,chinese_vs_japanese,False,all5,5,5,96.0,0.4270833333333333,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,chinese_vs_russian,False,all5,5,5,112.0,0.42142857142857143,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,chinese_vs_spanish,False,all5,5,5,82.0,0.3902439024390244,0.2,0.4,0.6
deepseek|mathqa,deepseek,mathqa,english_vs_chinese,True,all5,5,5,102.0,0.40980392156862744,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,english_vs_japanese,True,all5,5,5,110.0,0.43818181818181823,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,english_vs_russian,True,all5,5,5,109.0,0.4256880733944954,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,english_vs_spanish,True,all5,5,5,86.0,0.4069767441860465,0.2,0.4,0.6
deepseek|mathqa,deepseek,mathqa,japanese_vs_russian,False,all5,5,5,97.0,0.4350515463917526,0.2,0.4,0.8
deepseek|mathqa,deepseek,mathqa,japanese_vs_spanish,False,all5,5,5,96.0,0.42083333333333334,0.2,0.4,0.6
deepseek|mathqa,deepseek,mathqa,russian_vs_spanish,False,all5,5,5,95.0,0.4189473684210527,0.2,0.4,0.6
deepseek|mathqa,deepseek,mathqa,chinese_vs_japanese,False,loo,3,4,96.0,0.4548611111111042,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_russian,False,loo,3,4,112.0,0.4672619047618839,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_spanish,False,loo,3,4,82.0,0.4308943089430854,0.0,0.333333333333,0.666666666667
deepseek|mathqa,deepseek,mathqa,english_vs_chinese,True,loo,3,4,102.0,0.4477124183006471,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_japanese,True,loo,3,4,110.0,0.47575757575757277,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_russian,True,loo,3,4,109.0,0.47400611620794497,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_spanish,True,loo,3,4,86.0,0.44573643410853486,0.0,0.333333333333,0.666666666667
deepseek|mathqa,deepseek,mathqa,japanese_vs_russian,False,loo,3,4,97.0,0.4810996563573815,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,japanese_vs_spanish,False,loo,3,4,96.0,0.4583333333333333,0.0,0.333333333333,0.666666666667
deepseek|mathqa,deepseek,mathqa,russian_vs_spanish,False,loo,3,4,95.0,0.4701754385964737,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_japanese,False,loo_noen,2,5,96.0,0.4635416666666667,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_russian,False,loo_noen,2,5,112.0,0.4642857142857143,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_spanish,False,loo_noen,2,5,82.0,0.43902439024390244,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_chinese,True,loo_noen,3,5,102.0,0.4477124183006471,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_japanese,True,loo_noen,3,5,110.0,0.47575757575757277,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_russian,True,loo_noen,3,5,109.0,0.47400611620794497,0.0,0.333333333333,1.0
deepseek|mathqa,deepseek,mathqa,english_vs_spanish,True,loo_noen,3,5,86.0,0.44573643410853486,0.0,0.333333333333,0.666666666667
deepseek|mathqa,deepseek,mathqa,japanese_vs_russian,False,loo_noen,2,5,97.0,0.4896907216494845,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,japanese_vs_spanish,False,loo_noen,2,5,96.0,0.46875,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,russian_vs_spanish,False,loo_noen,2,5,95.0,0.4842105263157895,0.0,0.5,1.0
deepseek|mathqa,deepseek,mathqa,chinese_vs_japanese,False,cross_model,15,16,96.0,0.3541666666666979,0.133333333333,0.266666666667,0.533333333333
deepseek|mathqa,deepseek,mathqa,chinese_vs_russian,False,cross_model,15,16,112.0,0.3351190476190804,0.066666666667,0.266666666667,0.533333333333
deepseek|mathqa,deepseek,mathqa,chinese_vs_spanish,False,cross_model,15,16,82.0,0.2861788617886829,0.066666666667,0.2,0.466666666667
deepseek|mathqa,deepseek,mathqa,english_vs_chinese,True,cross_model,15,16,102.0,0.30130718954254904,0.066666666667,0.266666666667,0.466666666667
deepseek|mathqa,deepseek,mathqa,english_vs_japanese,True,cross_model,15,16,110.0,0.33454545454547274,0.133333333333,0.266666666667,0.466666666667
deepseek|mathqa,deepseek,mathqa,english_vs_russian,True,cross_model,15,16,109.0,0.3137614678899358,0.133333333333,0.266666666667,0.466666666667
deepseek|mathqa,deepseek,mathqa,english_vs_spanish,True,cross_model,15,16,86.0,0.29302325581398836,0.066666666667,0.266666666667,0.466666666667
deepseek|mathqa,deepseek,mathqa,japanese_vs_russian,False,cross_model,15,16,97.0,0.34845360824745364,0.133333333333,0.266666666667,0.533333333333
deepseek|mathqa,deepseek,mathqa,japanese_vs_spanish,False,cross_model,15,16,96.0,0.3381944444444896,0.066666666667,0.266666666667,0.466666666667
deepseek|mathqa,deepseek,mathqa,russian_vs_spanish,False,cross_model,15,16,95.0,0.33543859649124214,0.066666666667,0.266666666667,0.6
deepseek|mmlu,deepseek,mmlu,chinese_vs_japanese,False,all5,5,5,172.0,0.5476744186046512,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,chinese_vs_russian,False,all5,5,5,160.0,0.52875,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,chinese_vs_spanish,False,all5,5,5,177.0,0.5186440677966102,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,english_vs_chinese,True,all5,5,5,149.0,0.48456375838926175,0.2,0.6,0.8
deepseek|mmlu,deepseek,mmlu,english_vs_japanese,True,all5,5,5,174.0,0.503448275862069,0.2,0.6,0.8
deepseek|mmlu,deepseek,mmlu,english_vs_russian,True,all5,5,5,157.0,0.4980891719745223,0.4,0.6,0.6
deepseek|mmlu,deepseek,mmlu,english_vs_spanish,True,all5,5,5,143.0,0.47692307692307695,0.2,0.6,0.8
deepseek|mmlu,deepseek,mmlu,japanese_vs_russian,False,all5,5,5,183.0,0.537704918032787,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,japanese_vs_spanish,False,all5,5,5,180.0,0.5355555555555556,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,russian_vs_spanish,False,all5,5,5,160.0,0.53125,0.4,0.6,0.8
deepseek|mmlu,deepseek,mmlu,chinese_vs_japanese,False,loo,3,4,172.0,0.622093023255843,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_russian,False,loo,3,4,160.0,0.6041666666667125,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_spanish,False,loo,3,4,177.0,0.5743879472693221,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_chinese,True,loo,3,4,149.0,0.5302013422818926,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_japanese,True,loo,3,4,174.0,0.5517241379310345,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_russian,True,loo,3,4,157.0,0.5392781316348535,0.333333333333,0.666666666667,0.666666666667
deepseek|mmlu,deepseek,mmlu,english_vs_spanish,True,loo,3,4,143.0,0.5151515151515245,0.0,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,japanese_vs_russian,False,loo,3,4,183.0,0.621129326047388,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,japanese_vs_spanish,False,loo,3,4,180.0,0.6074074074074334,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,russian_vs_spanish,False,loo,3,4,160.0,0.5916666666666938,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_japanese,False,loo_noen,2,5,172.0,0.6017441860465116,0.0,0.5,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_russian,False,loo_noen,2,5,160.0,0.58125,0.0,0.5,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_spanish,False,loo_noen,2,5,177.0,0.5451977401129944,0.0,0.5,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_chinese,True,loo_noen,3,5,149.0,0.5302013422818926,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_japanese,True,loo_noen,3,5,174.0,0.5517241379310345,0.333333333333,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,english_vs_russian,True,loo_noen,3,5,157.0,0.5392781316348535,0.333333333333,0.666666666667,0.666666666667
deepseek|mmlu,deepseek,mmlu,english_vs_spanish,True,loo_noen,3,5,143.0,0.5151515151515245,0.0,0.666666666667,1.0
deepseek|mmlu,deepseek,mmlu,japanese_vs_russian,False,loo_noen,2,5,183.0,0.6038251366120219,0.5,0.5,1.0
deepseek|mmlu,deepseek,mmlu,japanese_vs_spanish,False,loo_noen,2,5,180.0,0.5777777777777777,0.0,0.5,1.0
deepseek|mmlu,deepseek,mmlu,russian_vs_spanish,False,loo_noen,2,5,160.0,0.55625,0.0,0.5,1.0
deepseek|mmlu,deepseek,mmlu,chinese_vs_japanese,False,cross_model,15,16,172.0,0.42868217054268615,0.2,0.4,0.666666666667
deepseek|mmlu,deepseek,mmlu,chinese_vs_russian,False,cross_model,15,16,160.0,0.42333333333335627,0.133333333333,0.4,0.666666666667
deepseek|mmlu,deepseek,mmlu,chinese_vs_spanish,False,cross_model,15,16,177.0,0.4169491525423842,0.2,0.4,0.666666666667
deepseek|mmlu,deepseek,mmlu,english_vs_chinese,True,cross_model,15,16,149.0,0.37897091722596643,0.133333333333,0.333333333333,0.6
deepseek|mmlu,deepseek,mmlu,english_vs_japanese,True,cross_model,15,16,174.0,0.39540229885060346,0.2,0.333333333333,0.666666666667
deepseek|mmlu,deepseek,mmlu,english_vs_russian,True,cross_model,15,16,157.0,0.387261146496828,0.133333333333,0.4,0.6
deepseek|mmlu,deepseek,mmlu,english_vs_spanish,True,cross_model,15,16,143.0,0.3682983682983986,0.066666666667,0.333333333333,0.6
deepseek|mmlu,deepseek,mmlu,japanese_vs_russian,False,cross_model,15,16,183.0,0.4153005464481202,0.133333333333,0.4,0.666666666667
deepseek|mmlu,deepseek,mmlu,japanese_vs_spanish,False,cross_model,15,16,180.0,0.4166666666666667,0.133333333333,0.4,0.666666666667
deepseek|mmlu,deepseek,mmlu,russian_vs_spanish,False,cross_model,15,16,160.0,0.40041666666670006,0.133333333333,0.4,0.666666666667
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_japanese,False,all5,5,5,102.0,0.4803921568627451,0.2,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_russian,False,all5,5,5,111.0,0.5117117117117117,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_spanish,False,all5,5,5,96.0,0.47291666666666665,0.2,0.6,0.6
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_chinese,True,all5,5,5,111.0,0.4918918918918919,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_japanese,True,all5,5,5,110.0,0.5,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_russian,True,all5,5,5,116.0,0.5327586206896552,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_spanish,True,all5,5,5,93.0,0.49892473118279573,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_russian,False,all5,5,5,105.0,0.5161904761904762,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_spanish,False,all5,5,5,113.0,0.46725663716814164,0.2,0.6,0.6
deepseek|truthfulqa,deepseek,truthfulqa,russian_vs_spanish,False,all5,5,5,112.0,0.5107142857142858,0.4,0.6,0.8
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_japanese,False,loo,3,4,102.0,0.5098039215686471,0.0,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_russian,False,loo,3,4,111.0,0.5735735735735946,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_spanish,False,loo,3,4,96.0,0.5312500000000209,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_chinese,True,loo,3,4,111.0,0.5405405405405496,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_japanese,True,loo,3,4,110.0,0.5424242424243,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_russian,True,loo,3,4,116.0,0.6178160919540604,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_spanish,True,loo,3,4,93.0,0.5770609318996773,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_russian,False,loo,3,4,105.0,0.5619047619047715,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_spanish,False,loo,3,4,113.0,0.5103244837758407,0.333333333333,0.666666666667,0.666666666667
deepseek|truthfulqa,deepseek,truthfulqa,russian_vs_spanish,False,loo,3,4,112.0,0.5982142857143214,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_japanese,False,loo_noen,2,5,102.0,0.5245098039215687,0.0,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_russian,False,loo_noen,2,5,111.0,0.5900900900900901,0.5,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_spanish,False,loo_noen,2,5,96.0,0.578125,0.0,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_chinese,True,loo_noen,3,5,111.0,0.5405405405405496,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_japanese,True,loo_noen,3,5,110.0,0.5424242424243,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_russian,True,loo_noen,3,5,116.0,0.6178160919540604,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_spanish,True,loo_noen,3,5,93.0,0.5770609318996773,0.333333333333,0.666666666667,1.0
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_russian,False,loo_noen,2,5,105.0,0.5857142857142857,0.0,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_spanish,False,loo_noen,2,5,113.0,0.5353982300884956,0.0,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,russian_vs_spanish,False,loo_noen,2,5,112.0,0.6428571428571429,0.5,0.5,1.0
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_japanese,False,cross_model,15,16,102.0,0.35882352941173534,0.066666666667,0.333333333333,0.533333333333
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_russian,False,cross_model,15,16,111.0,0.40900900900897297,0.133333333333,0.4,0.6
deepseek|truthfulqa,deepseek,truthfulqa,chinese_vs_spanish,False,cross_model,15,16,96.0,0.34652777777778127,0.066666666667,0.266666666667,0.6
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_chinese,True,cross_model,15,16,111.0,0.4102102102101892,0.133333333333,0.4,0.666666666667
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_japanese,True,cross_model,15,16,110.0,0.3745454545454454,0.066666666667,0.333333333333,0.6
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_russian,True,cross_model,15,16,116.0,0.42413793103443964,0.2,0.4,0.666666666667
deepseek|truthfulqa,deepseek,truthfulqa,english_vs_spanish,True,cross_model,15,16,93.0,0.38351254480286023,0.133333333333,0.333333333333,0.6
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_russian,False,cross_model,15,16,105.0,0.38984126984123807,0.133333333333,0.333333333333,0.6
deepseek|truthfulqa,deepseek,truthfulqa,japanese_vs_spanish,False,cross_model,15,16,113.0,0.352802359882,0.066666666667,0.333333333333,0.533333333333
deepseek|truthfulqa,deepseek,truthfulqa,russian_vs_spanish,False,cross_model,15,16,112.0,0.4065476190476071,0.133333333333,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_japanese,False,all5,5,5,490.0,0.4677551020408164,0.2,0.6,0.8
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_russian,False,all5,5,5,471.0,0.46878980891719746,0.2,0.6,0.6
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_spanish,False,all5,5,5,446.0,0.462780269058296,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_chinese,True,all5,5,5,502.0,0.42470119521912353,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_japanese,True,all5,5,5,518.0,0.4343629343629344,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_russian,True,all5,5,5,497.0,0.42937625754527164,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_spanish,True,all5,5,5,457.0,0.40700218818380746,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_russian,False,all5,5,5,494.0,0.4744939271255061,0.2,0.6,0.8
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_spanish,False,all5,5,5,473.0,0.4676532769556025,0.2,0.6,0.6
gemini|commonsenseqa,gemini,commonsenseqa,russian_vs_spanish,False,all5,5,5,435.0,0.45793103448275857,0.2,0.4,0.6
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_japanese,False,loo,3,4,490.0,0.5210884353741755,0.0,0.666666666667,1.0
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_russian,False,loo,3,4,471.0,0.5293701344657007,0.333333333333,0.666666666667,1.0
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_spanish,False,loo,3,4,446.0,0.5134529147982153,0.333333333333,0.666666666667,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_chinese,True,loo,3,4,502.0,0.4747675962815518,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_japanese,True,loo,3,4,518.0,0.48005148005149617,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_russian,True,loo,3,4,497.0,0.4802146210597143,0.0,0.666666666667,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_spanish,True,loo,3,4,457.0,0.44638949671772654,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_russian,False,loo,3,4,494.0,0.529014844804334,0.333333333333,0.666666666667,1.0
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_spanish,False,loo,3,4,473.0,0.5109231853418118,0.333333333333,0.666666666667,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,russian_vs_spanish,False,loo,3,4,435.0,0.5049808429118965,0.333333333333,0.666666666667,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_japanese,False,loo_noen,2,5,490.0,0.5214285714285715,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_russian,False,loo_noen,2,5,471.0,0.5222929936305732,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_spanish,False,loo_noen,2,5,446.0,0.5067264573991032,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_chinese,True,loo_noen,3,5,502.0,0.4747675962815518,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_japanese,True,loo_noen,3,5,518.0,0.48005148005149617,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_russian,True,loo_noen,3,5,497.0,0.4802146210597143,0.0,0.666666666667,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_spanish,True,loo_noen,3,5,457.0,0.44638949671772654,0.0,0.333333333333,0.666666666667
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_russian,False,loo_noen,2,5,494.0,0.520242914979757,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,japanese_vs_spanish,False,loo_noen,2,5,473.0,0.4978858350951374,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,russian_vs_spanish,False,loo_noen,2,5,435.0,0.4908045977011494,0.0,0.5,1.0
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_japanese,False,cross_model,15,16,490.0,0.5371428571428735,0.333333333333,0.533333333333,0.733333333333
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_russian,False,cross_model,15,16,471.0,0.5313517338995329,0.333333333333,0.533333333333,0.733333333333
gemini|commonsenseqa,gemini,commonsenseqa,chinese_vs_spanish,False,cross_model,15,16,446.0,0.52107623318387,0.333333333333,0.533333333333,0.733333333333
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_chinese,True,cross_model,15,16,502.0,0.5059760956175577,0.266666666667,0.533333333333,0.733333333333
gemini|commonsenseqa,gemini,commonsenseqa,english_vs_japanese,True,cross_model,15,16,518.0,0.521879021879027,0.333333333333,0.533333333333,0.733333333333
