cell,model,dataset,basis,scope,n_levels,with_n_items,with_q_mean,with_q_p25,with_q_median,with_q_p75,without_n_items,without_q_mean,without_q_p25,without_q_median,without_q_p75,d_mean_q,ks_D,ks_p_scipy,perm_p_d_mean_q,perm_p_ks
deepseek|mmlu,deepseek,mmlu,cross_model,union,16,325.0,0.4178461538461754,0.133333333333,0.4,0.666666666667,299.0,0.42363433667783945,0.133333333333,0.4,0.666666666667,-0.005788182831664046,0.01511705685618736,0.9999999999981214,,
deepseek|truthfulqa,deepseek,truthfulqa,all5,per_pair,5,430.0,0.5065116279069768,0.4,0.6,0.8,639.0,0.4935837245696401,0.4,0.6,0.8,0.012927903337336677,0.03916366415547545,,0.3825617438256174,0.17718228177182282
deepseek|truthfulqa,deepseek,truthfulqa,all5,union,5,198.0,0.5323232323232323,0.4,0.6,0.8,180.0,0.5166666666666667,0.4,0.6,0.8,0.01565656565656559,0.04646464646464654,0.9797209940219336,,
deepseek|truthfulqa,deepseek,truthfulqa,loo,per_pair,4,430.0,0.5697674418605,0.333333333333,0.666666666667,1.0,639.0,0.5482524778299657,0.333333333333,0.666666666667,1.0,0.021514964030534323,0.033446154965971586,,0.3551644835516448,0.4286571342865713
deepseek|truthfulqa,deepseek,truthfulqa,loo_noen,per_pair,5,430.0,0.5697674418605,0.333333333333,0.666666666667,1.0,639.0,0.5766823161189358,0.0,0.5,1.0,-0.006914874258435844,0.1868107872038432,,0.7883211678832117,0.004199580041995801
deepseek|truthfulqa,deepseek,truthfulqa,cross_model,per_pair,16,430.0,0.3990697674418396,0.133333333333,0.4,0.666666666667,639.0,0.3780907668231424,0.133333333333,0.333333333333,0.6,0.020979000618697174,0.05417258070386144,,0.25007499250074994,0.12768723127687232
deepseek|truthfulqa,deepseek,truthfulqa,cross_model,union,16,198.0,0.40909090909089396,0.133333333333,0.4,0.666666666667,180.0,0.3955555555555389,0.133333333333,0.333333333333,0.6,0.013535353535355066,0.034848484848484906,0.9995488968365489,,
gemini|commonsenseqa,gemini,commonsenseqa,all5,per_pair,5,1974.0,0.4243161094224925,0.2,0.4,0.6,2809.0,0.4667853328586686,0.2,0.6,0.6,-0.042469223436176096,0.07031999835526498,,0.0046995300469953,0.0046995300469953
gemini|commonsenseqa,gemini,commonsenseqa,all5,union,5,838.0,0.48353221957040576,0.2,0.6,0.8,763.0,0.4883355176933159,0.2,0.6,0.8,-0.004803298122910138,0.020733694717185336,0.993574881982024,,
gemini|commonsenseqa,gemini,commonsenseqa,loo,per_pair,4,1974.0,0.4709557581898141,0.0,0.333333333333,0.666666666667,2809.0,0.5184525928563147,0.333333333333,0.666666666667,1.0,-0.04749683466650062,0.05361800234663294,,0.005699430056994301,0.005699430056994301
gemini|commonsenseqa,gemini,commonsenseqa,loo_noen,per_pair,5,1974.0,0.4709557581898141,0.0,0.333333333333,0.666666666667,2809.0,0.5103239587041651,0.0,0.5,1.0,-0.039368200514351026,0.1988654213569569,,0.0100989901009899,0.0053994600539946005
gemini|commonsenseqa,gemini,commonsenseqa,cross_model,per_pair,16,1974.0,0.5118541033434864,0.266666666667,0.533333333333,0.733333333333,2809.0,0.5353269253589804,0.333333333333,0.533333333333,0.733333333333,-0.023472822015494055,0.043122897417224915,,0.014098590140985901,0.005499450054994501
gemini|commonsenseqa,gemini,commonsenseqa,cross_model,union,16,838.0,0.5459824980111516,0.333333333333,0.6,0.8,763.0,0.5479248580166134,0.333333333333,0.6,0.8,-0.001942360005461774,0.008709809600965915,0.999999999999997,,
gemini|mathqa,gemini,mathqa,all5,per_pair,5,944.0,0.5510593220338984,0.4,0.6,0.8,1118.0,0.4474060822898032,0.2,0.4,0.8,0.10365323974409518,0.18477305115066245,,0.0044995500449955,0.0044995500449955
gemini|mathqa,gemini,mathqa,all5,union,5,422.0,0.5218009478672986,0.2,0.6,0.8,329.0,0.46139817629179336,0.2,0.6,0.8,0.06040277157550522,0.12907849436033358,0.0037388306456189093,,
gemini|mathqa,gemini,mathqa,loo,per_pair,4,944.0,0.6444209039548082,0.333333333333,0.666666666667,1.0,1118.0,0.48867024448419233,0.0,0.333333333333,1.0,0.1557506594706159,0.1859271247081653,,0.005499450054994501,0.005499450054994501
gemini|mathqa,gemini,mathqa,loo_noen,per_pair,5,944.0,0.6444209039548082,0.333333333333,0.666666666667,1.0,1118.0,0.5120751341681574,0.0,0.5,1.0,0.1323457697866508,0.26938616172948054,,0.0059994000599940004,0.0059994000599940004
gemini|mathqa,gemini,mathqa,cross_model,per_pair,16,944.0,0.6523305084745784,0.466666666667,0.733333333333,0.933333333333,1118.0,0.5852116875372728,0.4,0.6,0.866666666667,0.06711882093730559,0.13388390285315788,,0.005099490050994901,0.005099490050994901
gemini|mathqa,gemini,mathqa,cross_model,union,16,422.0,0.6388625592417085,0.4,0.666666666667,0.933333333333,329.0,0.5985815602836929,0.4,0.666666666667,0.866666666667,0.040280998958015624,0.07771647531655601,0.20027820336854443,,
gemini|mmlu,gemini,mmlu,all5,per_pair,5,1201.0,0.4689425478767694,0.2,0.4,0.8,1774.0,0.47125140924464487,0.2,0.4,0.8,-0.0023088613678754477,0.007718107890174186,,0.7217278272172782,0.8436156384361564
gemini|mmlu,gemini,mmlu,all5,union,5,554.0,0.5061371841155236,0.2,0.6,0.8,495.0,0.49292929292929294,0.2,0.6,0.8,0.013207891186230614,0.04306239288188751,0.6950191803113218,,
gemini|mmlu,gemini,mmlu,loo,per_pair,4,1201.0,0.5301137940604963,0.333333333333,0.666666666667,1.0,1774.0,0.5253664036076618,0.333333333333,0.666666666667,1.0,0.004747390452834455,0.013926294040948584,,0.5869413058694131,0.507949205079492
gemini|mmlu,gemini,mmlu,loo_noen,per_pair,5,1201.0,0.5301137940604963,0.333333333333,0.666666666667,1.0,1774.0,0.5293122886133033,0.0,0.5,1.0,0.0008015054471930405,0.16873387171719922,,0.8853114688531147,0.004899510048995101
gemini|mmlu,gemini,mmlu,cross_model,per_pair,16,1201.0,0.554759922286975,0.333333333333,0.533333333333,0.8,1774.0,0.5442690717775157,0.333333333333,0.533333333333,0.8,0.010490850509459304,0.027204405948819455,,0.0655934406559344,0.07589241075892411
gemini|mmlu,gemini,mmlu,cross_model,union,16,554.0,0.5683513838748412,0.333333333333,0.6,0.8,495.0,0.5535353535353454,0.333333333333,0.533333333333,0.8,0.014816030339495745,0.028826167815337533,0.9756092186071876,,
gemini|truthfulqa,gemini,truthfulqa,all5,per_pair,5,671.0,0.39016393442622954,0.2,0.4,0.6,942.0,0.4012738853503185,0.2,0.4,0.6,-0.011109950924088952,0.030402700915387548,,0.0466953304669533,0.004999500049995001
gemini|truthfulqa,gemini,truthfulqa,all5,union,5,280.0,0.4378571428571429,0.2,0.4,0.8,249.0,0.4281124497991968,0.2,0.4,0.8,0.009744693057946063,0.039845094664371694,0.9773701581138203,,
gemini|truthfulqa,gemini,truthfulqa,loo,per_pair,4,671.0,0.43616492796820866,0.0,0.333333333333,0.666666666667,942.0,0.4447983014862081,0.0,0.333333333333,0.666666666667,-0.008633373517999421,0.01513885856581898,,0.37776222377762225,0.6158384161583842
gemini|truthfulqa,gemini,truthfulqa,loo_noen,per_pair,5,671.0,0.43616492796820866,0.0,0.333333333333,0.666666666667,942.0,0.4442675159235669,0.0,0.5,1.0,-0.008102587955358231,0.1552662471008508,,0.43425657434256576,0.005099490050994901
gemini|truthfulqa,gemini,truthfulqa,cross_model,per_pair,16,671.0,0.48087431693989574,0.266666666667,0.466666666667,0.733333333333,942.0,0.490870488322724,0.266666666667,0.466666666667,0.733333333333,-0.009996171382828267,0.036640815590382236,,0.054894510548945105,0.004399560043995601
gemini|truthfulqa,gemini,truthfulqa,cross_model,union,16,280.0,0.5090476190476214,0.266666666667,0.466666666667,0.733333333333,249.0,0.5036144578313294,0.266666666667,0.466666666667,0.733333333333,0.005433161216292004,0.018516924842226112,0.9999999991289659,,
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,all5,per_pair,5,1741.0,0.4417001723147616,0.2,0.4,0.6,2930.0,0.4904436860068259,0.2,0.6,0.8,-0.04874351369206431,0.10028777937437389,,0.0053994600539946005,0.0053994600539946005
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,all5,union,5,869.0,0.4982738780207135,0.2,0.6,0.8,818.0,0.5061124694376528,0.2,0.6,0.8,-0.007838591416939267,0.02549652384074097,0.9377656249877983,,
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,loo,per_pair,4,1741.0,0.4503159103963148,0.0,0.333333333333,0.666666666667,2930.0,0.5533560864619014,0.333333333333,0.666666666667,1.0,-0.10304017606558658,0.12508581431957233,,0.0038996100389961006,0.0038996100389961006
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,loo_noen,per_pair,5,1741.0,0.4503159103963148,0.0,0.333333333333,0.666666666667,2930.0,0.4976109215017065,0.0,0.5,1.0,-0.04729501110539169,0.21962506346632998,,0.019698030196980302,0.005599440055994401
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,cross_model,per_pair,16,1741.0,0.5253685621290414,0.333333333333,0.533333333333,0.733333333333,2930.0,0.5519908987485724,0.333333333333,0.6,0.8,-0.026622336619531062,0.043600143497617205,,0.009099090090990901,0.009099090090990901
gpt4omini|commonsenseqa,gpt4omini,commonsenseqa,cross_model,union,16,869.0,0.5598005370157215,0.333333333333,0.6,0.8,818.0,0.5622656886715489,0.333333333333,0.6,0.8,-0.002465151655827391,0.007015623725103448,1.0,,
gpt4omini|mathqa,gpt4omini,mathqa,all5,per_pair,5,1412.0,0.4694050991501416,0.2,0.6,0.8,2272.0,0.4837147887323944,0.2,0.6,0.8,-0.01430968958225276,0.03363897977097713,,0.41905809419058093,0.35606439356064395
gpt4omini|mathqa,gpt4omini,mathqa,all5,union,5,680.0,0.5220588235294118,0.2,0.6,0.8,620.0,0.5106451612903227,0.2,0.6,0.8,0.011413662239089128,0.03448766603415554,0.8180399408344354,,
gpt4omini|mathqa,gpt4omini,mathqa,loo,per_pair,4,1412.0,0.5288007554296579,0.0,0.666666666667,1.0,2272.0,0.555604460093915,0.333333333333,0.666666666667,1.0,-0.026803704664257078,0.03782468180185933,,0.31726827317268275,0.3153684631536846
gpt4omini|mathqa,gpt4omini,mathqa,loo_noen,per_pair,5,1412.0,0.5288007554296579,0.0,0.666666666667,1.0,2272.0,0.53125,0.0,0.5,1.0,-0.002449244570342124,0.16992179707138017,,0.9178082191780822,0.004399560043995601
gpt4omini|mathqa,gpt4omini,mathqa,cross_model,per_pair,16,1412.0,0.6593484419263365,0.466666666667,0.733333333333,0.933333333333,2272.0,0.663644366197165,0.466666666667,0.8,0.933333333333,-0.004295924270828588,0.019138022184096104,,0.7288271172882712,0.49035096490350966
gpt4omini|mathqa,gpt4omini,mathqa,cross_model,union,16,680.0,0.6904901960784162,0.466666666667,0.8,0.933333333333,620.0,0.6807526881720242,0.466666666667,0.8,0.933333333333,0.009737507906392051,0.012760910815939275,0.9999999935528803,,
gpt4omini|mmlu,gpt4omini,mmlu,all5,per_pair,5,1341.0,0.4374347501864281,0.2,0.4,0.6,2253.0,0.47847314691522413,0.2,0.6,0.8,-0.041038396728796056,0.08317222574722644,,0.0058994100589941,0.0058994100589941
gpt4omini|mmlu,gpt4omini,mmlu,all5,union,5,678.0,0.4870206489675516,0.2,0.6,0.8,636.0,0.49308176100628937,0.2,0.6,0.8,-0.00606111203873777,0.021789948238437162,0.9964360517973321,,
gpt4omini|mmlu,gpt4omini,mmlu,loo,per_pair,4,1341.0,0.45911011682823644,0.0,0.333333333333,0.666666666667,2253.0,0.5394289096020244,0.333333333333,0.666666666667,1.0,-0.08031879277378795,0.09384156943116367,,0.006299370062993701,0.006299370062993701
gpt4omini|mmlu,gpt4omini,mmlu,loo_noen,per_pair,5,1341.0,0.45911011682823644,0.0,0.333333333333,0.666666666667,2253.0,0.5033288948069241,0.0,0.5,1.0,-0.04421877797868767,0.20524858230289023,,0.0370962903709629,0.003999600039996
gpt4omini|mmlu,gpt4omini,mmlu,cross_model,per_pair,16,1341.0,0.6361421824508882,0.466666666667,0.733333333333,0.866666666667,2253.0,0.6572274005030071,0.466666666667,0.733333333333,0.933333333333,-0.021085218052118937,0.04345784045334533,,0.064993500649935,0.0342965703429657
gpt4omini|mmlu,gpt4omini,mmlu,cross_model,union,16,678.0,0.6603736479842448,0.466666666667,0.733333333333,0.933333333333,636.0,0.6629979035639167,0.466666666667,0.733333333333,0.933333333333,-0.0026242555796719413,0.006901541715367054,1.0,,
gpt4omini|truthfulqa,gpt4omini,truthfulqa,all5,per_pair,5,662.0,0.3788519637462236,0.2,0.4,0.6,1090.0,0.40807339449541286,0.2,0.4,0.6,-0.02922143074918926,0.05844951356744921,,0.04409559044095591,0.036996300369963
gpt4omini|truthfulqa,gpt4omini,truthfulqa,all5,union,5,324.0,0.4240740740740741,0.2,0.4,0.8,305.0,0.4242622950819672,0.2,0.4,0.8,-0.00018822100789311902,0.011455171018012522,1.0,,
gpt4omini|truthfulqa,gpt4omini,truthfulqa,loo,per_pair,4,662.0,0.40281973816716465,0.0,0.333333333333,0.666666666667,1090.0,0.4507645259938835,0.0,0.333333333333,0.666666666667,-0.04794478782671885,0.059477812577953926,,0.013398660133986601,0.039696030396960305
gpt4omini|truthfulqa,gpt4omini,truthfulqa,loo_noen,per_pair,5,662.0,0.40281973816716465,0.0,0.333333333333,0.666666666667,1090.0,0.44724770642201833,0.0,0.5,1.0,-0.04442796825485368,0.1898749965353807,,0.048995100489951,0.0051994800519948
gpt4omini|truthfulqa,gpt4omini,truthfulqa,cross_model,per_pair,16,662.0,0.6292044310170966,0.466666666667,0.666666666667,0.866666666667,1090.0,0.647461773700277,0.466666666667,0.733333333333,0.933333333333,-0.018257342683180466,0.03479309293494831,,0.12448755124487551,0.195980401959804
gpt4omini|truthfulqa,gpt4omini,truthfulqa,cross_model,union,16,324.0,0.6506172839505865,0.466666666667,0.733333333333,0.933333333333,305.0,0.6515846994535213,0.466666666667,0.733333333333,0.933333333333,-0.0009674155029347764,0.005454361465290436,1.0,,
qwen|commonsenseqa,qwen,commonsenseqa,all5,per_pair,5,2324.0,0.4336488812392427,0.2,0.4,0.6,3940.0,0.4808629441624366,0.2,0.6,0.6,-0.047214062923193856,0.09775548896091979,,0.004999500049995001,0.004999500049995001
qwen|commonsenseqa,qwen,commonsenseqa,all5,union,5,1096.0,0.4970802919708029,0.2,0.6,0.8,1048.0,0.500763358778626,0.2,0.6,0.8,-0.003683066807823099,0.015510948905109512,0.999224463620538,,
qwen|commonsenseqa,qwen,commonsenseqa,loo,per_pair,4,2324.0,0.45080321285139247,0.0,0.333333333333,0.666666666667,3940.0,0.544247038917101,0.333333333333,0.666666666667,1.0,-0.09344382606570856,0.11797618319543579,,0.0052994700529947,0.0052994700529947
qwen|commonsenseqa,qwen,commonsenseqa,loo_noen,per_pair,5,2324.0,0.45080321285139247,0.0,0.333333333333,0.666666666667,3940.0,0.48946700507614216,0.0,0.5,1.0,-0.03866379222474969,0.2365041019771617,,0.004199580041995801,0.004199580041995801
qwen|commonsenseqa,qwen,commonsenseqa,cross_model,per_pair,16,2324.0,0.5743258749282694,0.333333333333,0.6,0.866666666667,3940.0,0.6071235194585339,0.333333333333,0.666666666667,0.866666666667,-0.03279764453026457,0.05200511982665984,,0.0046995300469953,0.0046995300469953
qwen|commonsenseqa,qwen,commonsenseqa,cross_model,union,16,1096.0,0.614841849148406,0.333333333333,0.666666666667,0.866666666667,1048.0,0.6193384223918483,0.4,0.666666666667,0.866666666667,-0.0044965732434423256,0.007591798072101169,0.9999999999999962,,
qwen|mathqa,qwen,mathqa,all5,per_pair,5,1544.0,0.4707253886010363,0.2,0.6,0.6,2598.0,0.48645111624326404,0.2,0.6,0.8,-0.015725727642227738,0.05535246323397425,,0.29017098290170984,0.11088891110888911
qwen|mathqa,qwen,mathqa,all5,union,5,739.0,0.5217861975642761,0.4,0.6,0.8,708.0,0.5141242937853108,0.4,0.6,0.8,0.007661903778965362,0.02084432314243556,0.9962734355187212,,
qwen|mathqa,qwen,mathqa,loo,per_pair,4,1544.0,0.5243955094991567,0.333333333333,0.666666666667,0.666666666667,2598.0,0.5558121632024854,0.333333333333,0.666666666667,1.0,-0.03141665370332869,0.048483887565963446,,0.20327967203279673,0.17578242175782421
qwen|mathqa,qwen,mathqa,loo_noen,per_pair,5,1544.0,0.5243955094991567,0.333333333333,0.666666666667,0.666666666667,2598.0,0.5471516551193225,0.0,0.5,1.0,-0.022756145620165813,0.1693216583501857,,0.46285371462853714,0.0035996400359964
qwen|mathqa,qwen,mathqa,cross_model,per_pair,16,1544.0,0.6742227979274411,0.4,0.8,0.933333333333,2598.0,0.6879651013600034,0.466666666667,0.8,0.933333333333,-0.01374230343256233,0.03449444969625898,,0.3297670232976702,0.288971102889711
qwen|mathqa,qwen,mathqa,cross_model,union,16,739.0,0.7064501578709769,0.533333333333,0.866666666667,1.0,708.0,0.7029190207156115,0.533333333333,0.866666666667,1.0,0.0035311371553653492,0.009881271836272965,0.9999999999995925,,
qwen|mmlu,qwen,mmlu,all5,per_pair,5,1771.0,0.44392998306041787,0.2,0.4,0.6,3052.0,0.47208387942332897,0.2,0.6,0.8,-0.0281538963629111,0.06484311460378478,,0.0100989901009899,0.005599440055994401
qwen|mmlu,qwen,mmlu,all5,union,5,881.0,0.49012485811577755,0.2,0.6,0.8,837.0,0.49247311827956997,0.2,0.6,0.8,-0.002348260163792415,0.013637158816756756,0.9999950121056265,,
qwen|mmlu,qwen,mmlu,loo,per_pair,4,1771.0,0.4729907773386104,0.0,0.333333333333,0.666666666667,3052.0,0.5301441677588601,0.333333333333,0.666666666667,1.0,-0.057153390420249695,0.06900548593807465,,0.005499450054994501,0.009999000099990002
qwen|mmlu,qwen,mmlu,loo_noen,per_pair,5,1771.0,0.4729907773386104,0.0,0.333333333333,0.666666666667,3052.0,0.5080275229357798,0.0,0.5,1.0,-0.035036745597169405,0.19959956278265018,,0.0122987701229877,0.0045995400459954
qwen|mmlu,qwen,mmlu,cross_model,per_pair,16,1771.0,0.6731413514022203,0.466666666667,0.733333333333,0.933333333333,3052.0,0.6904543468763676,0.466666666667,0.8,0.933333333333,-0.01731299547414733,0.032147648920684446,,0.016198380161983803,0.054594540545945404
qwen|mmlu,qwen,mmlu,cross_model,union,16,881.0,0.699356791524781,0.466666666667,0.8,0.933333333333,837.0,0.7004380724810836,0.466666666667,0.8,0.933333333333,-0.001081280956302555,0.0050352795034425135,1.0,,
qwen|truthfulqa,qwen,truthfulqa,all5,per_pair,5,761.0,0.45781865965834423,0.2,0.4,0.6,1293.0,0.4709976798143852,0.2,0.6,0.8,-0.013179020156040944,0.042117009308182185,,0.5726427357264273,0.36426357364263573
qwen|truthfulqa,qwen,truthfulqa,all5,union,5,374.0,0.49946524064171127,0.2,0.6,0.8,355.0,0.49295774647887325,0.2,0.6,0.8,0.006507494162838023,0.020976124124425732,0.999991354140378,,
qwen|truthfulqa,qwen,truthfulqa,loo,per_pair,4,761.0,0.5089794130530158,0.333333333333,0.666666666667,0.666666666667,1293.0,0.5302913121938833,0.333333333333,0.666666666667,1.0,-0.021311899140867507,0.04552563942303289,,0.5246475352464753,0.32226777322267774
qwen|truthfulqa,qwen,truthfulqa,loo_noen,per_pair,5,761.0,0.5089794130530158,0.333333333333,0.666666666667,0.666666666667,1293.0,0.5239752513534416,0.0,0.5,1.0,-0.014995838300425834,0.16622813837371558,,0.6985301469853015,0.004999500049995001
qwen|truthfulqa,qwen,truthfulqa,cross_model,per_pair,16,761.0,0.6302233902759619,0.4,0.666666666667,0.933333333333,1293.0,0.6424851765919002,0.4,0.733333333333,0.933333333333,-0.012261786315938328,0.04662831195571426,,0.41955804419558046,0.0923907609239076
qwen|truthfulqa,qwen,truthfulqa,cross_model,union,16,374.0,0.6536541889483048,0.4,0.733333333333,0.933333333333,355.0,0.6518309859154873,0.4,0.733333333333,0.933333333333,0.0018232030328175775,0.007238080891767751,1.0,,
