cell,model,dataset,basis,pair,has_english,anchor,stratum,stratum_id,q_level,N,D,d,c,m,n_A,n_B,w_A,recovery_blind,enough
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,0.0000,0,0.0,177,42,0.23728813559322035,0.0,0.0,0,0,,,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,0.2000,1,0.19999999999999998,118,80,0.6779661016949152,0.825,0.4125,45,21,0.6818181818181818,0.36363636363636354,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,0.4000,2,0.3999999999999999,133,95,0.7142857142857143,0.8631578947368421,0.43157894736842106,53,29,0.6463414634146342,0.29268292682926833,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,0.6000,3,0.5999999999999999,179,105,0.5865921787709497,0.9904761904761905,0.49523809523809526,79,25,0.7596153846153846,0.5192307692307692,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,0.8000,4,0.7999999999999998,277,85,0.30685920577617326,1.0,0.5,69,16,0.8117647058823529,0.6235294117647059,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_russian,True,english,1.0000,5,1.0,1116,0,0.0,,,0,0,,,False
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,ALL,-1,,2000,351,0.1755,0.8233618233618234,0.4116809116809117,210,79,0.726643598615917,0.45328719723183397,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,0.0000,0,0.0,177,32,0.1807909604519774,0.0,0.0,0,0,,,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,0.2000,1,0.19999999999999998,118,76,0.6440677966101694,0.7631578947368421,0.3815789473684211,45,13,0.7758620689655172,0.5517241379310345,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,0.4000,2,0.3999999999999999,133,83,0.6240601503759399,0.8795180722891566,0.4397590361445783,49,24,0.6712328767123288,0.34246575342465757,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,0.6000,3,0.5999999999999999,179,93,0.5195530726256983,0.978494623655914,0.489247311827957,65,26,0.7142857142857143,0.4285714285714286,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,0.8000,4,0.7999999999999998,277,67,0.24187725631768953,1.0,0.5,51,16,0.7611940298507462,0.5223880597014925,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,english_vs_spanish,True,english,1.0000,5,1.0,1116,0,0.0,,,0,0,,,False
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,ALL,-1,,2000,479,0.2395,0.824634655532359,0.4123173277661795,209,186,0.529113924050633,0.05822784810126591,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,0.0000,0,0.0,177,41,0.23163841807909605,0.0,0.0,0,0,,,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,0.2000,1,0.19999999999999998,118,65,0.5508474576271186,0.676923076923077,0.3384615384615385,21,23,0.4772727272727273,-0.045454545454545414,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,0.4000,2,0.3999999999999999,133,87,0.6541353383458647,0.8850574712643678,0.4425287356321839,46,31,0.5974025974025974,0.19480519480519476,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,0.6000,3,0.5999999999999999,179,136,0.7597765363128491,0.9117647058823529,0.45588235294117646,61,63,0.49193548387096775,-0.016129032258064502,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,0.8000,4,0.7999999999999998,277,150,0.5415162454873647,1.0,0.5,81,69,0.54,0.08000000000000007,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_russian,False,russian,1.0000,5,1.0,1116,0,0.0,,,0,0,,,False
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,ALL,-1,,2000,454,0.227,0.8215859030837004,0.4107929515418502,210,163,0.5630026809651475,0.126005361930295,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,0.0000,0,0.0,177,33,0.1864406779661017,0.0,0.0,0,0,,,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,0.2000,1,0.19999999999999998,118,61,0.5169491525423728,0.5901639344262295,0.29508196721311475,13,23,0.3611111111111111,-0.2777777777777778,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,0.4000,2,0.3999999999999999,133,97,0.7293233082706767,0.845360824742268,0.422680412371134,48,34,0.5853658536585366,0.1707317073170731,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,0.6000,3,0.5999999999999999,179,131,0.7318435754189944,0.9389312977099237,0.46946564885496184,68,55,0.5528455284552846,0.10569105691056913,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,0.8000,4,0.7999999999999998,277,132,0.47653429602888087,1.0,0.5,81,51,0.6136363636363636,0.2272727272727273,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,japanese_vs_spanish,False,spanish,1.0000,5,1.0,1116,0,0.0,,,0,0,,,False
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,ALL,-1,,2000,412,0.206,0.8058252427184466,0.4029126213592233,178,154,0.536144578313253,0.07228915662650603,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,0.0000,0,0.0,177,40,0.22598870056497175,0.0,0.0,0,0,,,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,0.2000,1,0.19999999999999998,118,50,0.423728813559322,0.68,0.34,13,21,0.38235294117647056,-0.23529411764705888,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,0.4000,2,0.3999999999999999,133,98,0.7368421052631579,0.8469387755102041,0.42346938775510207,41,42,0.4939759036144578,-0.012048192771084376,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,0.6000,3,0.5999999999999999,179,104,0.5810055865921788,0.9134615384615384,0.4567307692307692,55,40,0.5789473684210527,0.1578947368421053,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,0.8000,4,0.7999999999999998,277,120,0.4332129963898917,1.0,0.5,69,51,0.575,0.1499999999999999,True
deepseek|commonsenseqa,deepseek,commonsenseqa,all5,russian_vs_spanish,False,spanish,1.0000,5,1.0,1116,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,ALL,-1,,2000,96,0.048,0.7708333333333334,0.3854166666666667,39,35,0.527027027027027,0.054054054054053946,True
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,0.0000,0,0.0,116,17,0.14655172413793102,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,0.2000,1,0.19999999999999998,41,24,0.5853658536585366,0.7916666666666666,0.3958333333333333,9,10,0.47368421052631576,-0.052631578947368474,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,0.4000,2,0.4000000000000001,20,12,0.6,1.0,0.5,4,8,0.3333333333333333,-0.33333333333333337,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,0.6000,3,0.6,27,15,0.5555555555555556,1.0,0.5,11,4,0.7333333333333333,0.46666666666666656,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,0.8000,4,0.7999999999999999,65,28,0.4307692307692308,1.0,0.5,15,13,0.5357142857142857,0.0714285714285714,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_japanese,False,chinese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,ALL,-1,,2000,112,0.056,0.7053571428571429,0.35267857142857145,45,34,0.569620253164557,0.139240506329114,True
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,0.0000,0,0.0,116,20,0.1724137931034483,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,0.2000,1,0.19999999999999998,41,26,0.6341463414634146,0.5769230769230769,0.28846153846153844,9,6,0.6,0.19999999999999996,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,0.4000,2,0.4000000000000001,20,17,0.85,0.9411764705882353,0.47058823529411764,6,10,0.375,-0.25,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,0.6000,3,0.6,27,20,0.7407407407407407,0.95,0.475,14,5,0.7368421052631579,0.4736842105263157,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,0.8000,4,0.7999999999999999,65,29,0.4461538461538462,1.0,0.5,16,13,0.5517241379310345,0.10344827586206895,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_russian,False,chinese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,ALL,-1,,2000,82,0.041,0.6585365853658537,0.32926829268292684,28,26,0.5185185185185185,0.03703703703703698,True
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,0.0000,0,0.0,116,17,0.14655172413793102,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,0.2000,1,0.19999999999999998,41,22,0.5365853658536586,0.6363636363636364,0.3181818181818182,9,5,0.6428571428571429,0.2857142857142858,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,0.4000,2,0.4000000000000001,20,11,0.55,0.7272727272727273,0.36363636363636365,5,3,0.625,0.25,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,0.6000,3,0.6,27,12,0.4444444444444444,1.0,0.5,7,5,0.5833333333333334,0.16666666666666674,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,0.8000,4,0.7999999999999999,65,20,0.3076923076923077,1.0,0.5,7,13,0.35,-0.30000000000000004,False
deepseek|mathqa,deepseek,mathqa,all5,chinese_vs_spanish,False,chinese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,ALL,-1,,2000,102,0.051,0.7058823529411765,0.35294117647058826,39,33,0.5416666666666666,0.08333333333333326,True
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,0.0000,0,0.0,116,18,0.15517241379310345,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,0.2000,1,0.19999999999999998,41,28,0.6829268292682927,0.7142857142857143,0.35714285714285715,9,11,0.45,-0.09999999999999998,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,0.4000,2,0.4000000000000001,20,14,0.7,0.7857142857142857,0.39285714285714285,6,5,0.5454545454545454,0.09090909090909083,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,0.6000,3,0.6,27,15,0.5555555555555556,0.9333333333333333,0.4666666666666667,10,4,0.7142857142857143,0.4285714285714286,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,0.8000,4,0.7999999999999999,65,27,0.4153846153846154,1.0,0.5,14,13,0.5185185185185185,0.03703703703703698,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_chinese,True,chinese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,ALL,-1,,2000,110,0.055,0.7636363636363637,0.38181818181818183,43,41,0.5119047619047619,0.023809523809523725,True
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,0.0000,0,0.0,116,16,0.13793103448275862,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,0.2000,1,0.19999999999999998,41,27,0.6585365853658537,0.7777777777777778,0.3888888888888889,10,11,0.47619047619047616,-0.04761904761904767,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,0.4000,2,0.4000000000000001,20,16,0.8,0.9375,0.46875,10,5,0.6666666666666666,0.33333333333333326,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,0.6000,3,0.6,27,22,0.8148148148148148,0.8636363636363636,0.4318181818181818,9,10,0.47368421052631576,-0.052631578947368474,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,0.8000,4,0.7999999999999999,65,29,0.4461538461538462,1.0,0.5,14,15,0.4827586206896552,-0.03448275862068961,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_japanese,True,japanese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,ALL,-1,,2000,109,0.0545,0.7064220183486238,0.3532110091743119,41,36,0.5324675324675324,0.06493506493506485,True
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,0.0000,0,0.0,116,19,0.16379310344827586,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,0.2000,1,0.19999999999999998,41,28,0.6829268292682927,0.6071428571428571,0.30357142857142855,11,6,0.6470588235294118,0.2941176470588236,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,0.4000,2,0.4000000000000001,20,12,0.6,0.9166666666666666,0.4583333333333333,3,8,0.2727272727272727,-0.4545454545454546,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,0.6000,3,0.6,27,20,0.7407407407407407,0.95,0.475,11,8,0.5789473684210527,0.1578947368421053,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,0.8000,4,0.7999999999999999,65,30,0.46153846153846156,1.0,0.5,16,14,0.5333333333333333,0.06666666666666665,True
deepseek|mathqa,deepseek,mathqa,all5,english_vs_russian,True,english,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,ALL,-1,,2000,86,0.043,0.6976744186046512,0.3488372093023256,32,28,0.5333333333333333,0.06666666666666665,True
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,0.0000,0,0.0,116,15,0.12931034482758622,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,0.2000,1,0.19999999999999998,41,23,0.5609756097560976,0.6956521739130435,0.34782608695652173,5,11,0.3125,-0.375,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,0.4000,2,0.4000000000000001,20,13,0.65,0.6923076923076923,0.34615384615384615,4,5,0.4444444444444444,-0.11111111111111116,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,0.6000,3,0.6,27,14,0.5185185185185185,1.0,0.5,9,5,0.6428571428571429,0.2857142857142858,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,0.8000,4,0.7999999999999999,65,21,0.3230769230769231,1.0,0.5,14,7,0.6666666666666666,0.33333333333333326,False
deepseek|mathqa,deepseek,mathqa,all5,english_vs_spanish,True,spanish,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,ALL,-1,,2000,97,0.0485,0.7319587628865979,0.36597938144329895,39,32,0.5492957746478874,0.09859154929577474,True
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,0.0000,0,0.0,116,18,0.15517241379310345,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,0.2000,1,0.19999999999999998,41,23,0.5609756097560976,0.6956521739130435,0.34782608695652173,10,6,0.625,0.25,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,0.4000,2,0.4000000000000001,20,11,0.55,0.9090909090909091,0.45454545454545453,5,5,0.5,0.0,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,0.6000,3,0.6,27,14,0.5185185185185185,1.0,0.5,8,6,0.5714285714285714,0.1428571428571428,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,0.8000,4,0.7999999999999999,65,31,0.47692307692307695,1.0,0.5,16,15,0.5161290322580645,0.032258064516129004,True
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_russian,False,japanese,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,ALL,-1,,2000,96,0.048,0.7291666666666666,0.3645833333333333,36,34,0.5142857142857142,0.02857142857142847,True
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,0.0000,0,0.0,116,16,0.13793103448275862,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,0.2000,1,0.19999999999999998,41,22,0.5365853658536586,0.6818181818181818,0.3409090909090909,5,10,0.3333333333333333,-0.33333333333333337,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,0.4000,2,0.4000000000000001,20,16,0.8,0.875,0.4375,4,10,0.2857142857142857,-0.4285714285714286,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,0.6000,3,0.6,27,20,0.7407407407407407,0.95,0.475,12,7,0.631578947368421,0.26315789473684204,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,0.8000,4,0.7999999999999999,65,22,0.3384615384615385,1.0,0.5,15,7,0.6818181818181818,0.36363636363636354,False
deepseek|mathqa,deepseek,mathqa,all5,japanese_vs_spanish,False,spanish,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,ALL,-1,,2000,95,0.0475,0.6842105263157895,0.34210526315789475,37,28,0.5692307692307692,0.1384615384615384,True
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,0.0000,0,0.0,116,17,0.14655172413793102,0.0,0.0,0,0,,,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,0.2000,1,0.19999999999999998,41,21,0.5121951219512195,0.5238095238095238,0.2619047619047619,5,6,0.45454545454545453,-0.09090909090909094,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,0.4000,2,0.4000000000000001,20,16,0.8,0.875,0.4375,4,10,0.2857142857142857,-0.4285714285714286,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,0.6000,3,0.6,27,18,0.6666666666666666,0.9444444444444444,0.4722222222222222,12,5,0.7058823529411765,0.41176470588235303,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,0.8000,4,0.7999999999999999,65,23,0.35384615384615387,1.0,0.5,16,7,0.6956521739130435,0.3913043478260869,False
deepseek|mathqa,deepseek,mathqa,all5,russian_vs_spanish,False,spanish,1.0000,5,1.0,1731,0,0.0,,,0,0,,,False
deepseek|mmlu,deepseek,mmlu,all5,chinese_vs_japanese,False,chinese,ALL,-1,,2000,172,0.086,0.872093023255814,0.436046511627907,81,69,0.54,0.08000000000000007,True
deepseek|mmlu,deepseek,mmlu,all5,chinese_vs_japanese,False,chinese,0.0000,0,0.0,100,17,0.17,0.0,0.0,0,0,,,False
deepseek|mmlu,deepseek,mmlu,all5,chinese_vs_japanese,False,chinese,0.2000,1,0.1999999999999999,46,21,0.45652173913043476,0.7619047619047619,0.38095238095238093,7,9,0.4375,-0.125,False
deepseek|mmlu,deepseek,mmlu,all5,chinese_vs_japanese,False,chinese,0.4000,2,0.3999999999999998,46,22,0.4782608695652174,1.0,0.5,13,9,0.5909090909090909,0.18181818181818188,False
